n1,n2,Re,Im
6.0,45.0,-0.0001233707883113031,0.0
6.0,46.0,-0.001255135997691963,0.0
6.0,47.0,-0.00242680646280566,0.0
6.0,48.0,-0.002450403024273192,0.0
6.0,49.0,-0.001352385671190008,0.0
6.0,50.0,-0.0003705486727651215,0.0
6.0,51.0,0.0002533349794272761,0.0
6.0,52.0,0.00120660570255522,0.0
6.0,53.0,0.002323650298727011,0.0
6.0,54.0,0.00223495025416435,0.0
6.0,55.0,0.0009671120040576215,0.0
6.0,56.0,5.494298053740421e-05,0.0
6.0,57.0,-0.0002628285400668451,0.0
6.0,58.0,-0.00102921175758504,0.0
6.0,59.0,-0.002423268676289658,0.0
6.0,60.0,-0.001566015833638842,0.0
7.0,7.0,0.6757628337259847,0.0
7.0,8.0,0.1337919168168852,0.0
7.0,9.0,0.07097933422951383,0.0
7.0,10.0,0.005414909858056131,0.0
7.0,11.0,-0.03006564501752336,0.0
7.0,12.0,-0.03327632438043671,0.0
7.0,13.0,-0.02403580629571704,0.0
7.0,14.0,-0.01882700232442939,0.0
7.0,15.0,-0.01261862751756005,0.0
7.0,16.0,6.143511554743334e-06,0.0
7.0,17.0,0.01222687569373311,0.0
7.0,18.0,0.0158138972008592,0.0
7.0,19.0,0.01271031311068313,0.0
7.0,20.0,0.009578118545664748,0.0
7.0,21.0,0.00589307515833285,0.0
7.0,22.0,-0.001102156796547039,0.0
7.0,23.0,-0.0083892162396421,0.0
7.0,24.0,-0.01076757930900115,0.0
7.0,25.0,-0.00861914747681441,0.0
7.0,26.0,-0.006047865400880039,0.0
7.0,27.0,-0.003219745297064436,0.0
7.0,28.0,0.001669825992615768,0.0
7.0,29.0,0.006804412846025318,0.0
7.0,30.0,0.008384986800457272,0.0
7.0,31.0,0.006450851225518694,0.0
7.0,32.0,0.004110356122192034,0.0
7.0,33.0,0.001750447423823119,0.0
7.0,34.0,-0.002028035134775061,0.0
7.0,35.0,-0.005978340334369674,0.0
7.0,36.0,-0.00700782276821412,0.0
7.0,37.0,-0.005062060936177846,0.0
7.0,38.0,-0.002831796848771173,0.0
7.0,39.0,-0.0008027371619779593,0.0
7.0,40.0,0.002276814962554931,0.0
7.0,41.0,0.005501089720175519,0.0
7.0,42.0,0.006116090045420066,0.0
7.0,43.0,0.004044640897165529,0.0
7.0,44.0,0.001868910424450718,0.0
7.0,45.0,0.0001328631876402046,0.0
7.0,46.0,-0.002446855258313931,0.0
7.0,47.0,-0.005222339955696743,0.0
7.0,48.0,-0.005493401905106874,0.0
7.0,49.0,-0.003185477104773969,0.0
7.0,50.0,-0.001046352306456395,0.0
7.0,51.0,0.0003449816868750469,0.0
7.0,52.0,0.002513751465193037,0.0
7.0,53.0,0.005094878013119064,0.0
7.0,54.0,0.005013595948365008,0.0
7.0,55.0,0.002242594943411975,0.0
7.0,56.0,0.0002186262536792166,0.0
7.0,57.0,-0.0005056266069279263,0.0
7.0,58.0,-0.002241802194052563,0.0
7.0,59.0,-0.005380315129025487,0.0
7.0,60.0,-0.003500415862517386,0.0
8.0,8.0,0.6270753040493962,0.0
8.0,9.0,0.1463529224396518,0.0
8.0,10.0,0.0589578564400493,0.0
8.0,11.0,-0.01101137130437709,0.0
8.0,12.0,-0.03561064920530894,0.0
8.0,13.0,-0.02957237646214086,0.0
8.0,14.0,-0.02268837066561961,0.0
8.0,15.0,-0.01809614453261302,0.0
8.0,16.0,-0.006425028767518464,0.0
8.0,17.0,0.008355076135678072,0.0
8.0,18.0,0.01562734783386221,0.0
8.0,19.0,0.01406816412744427,0.0
8.0,20.0,0.01108617662759418,0.0
8.0,21.0,0.00799639674401783,0.0
8.0,22.0,0.001351759787730066,0.0
8.0,23.0,-0.006827358879911111,0.0
8.0,24.0,-0.01070069775430942,0.0
8.0,25.0,-0.009319633051323013,0.0
8.0,26.0,-0.006889725565781437,0.0
8.0,27.0,-0.004315016448848101,0.0
8.0,28.0,0.0004395619101900851,0.0
8.0,29.0,0.006038278233382396,0.0
8.0,30.0,0.008416391599318252,0.0
8.0,31.0,0.006912255110327763,0.0
8.0,32.0,0.004643557936794693,0.0
8.0,33.0,0.002391185539524283,0.0
8.0,34.0,-0.001339343673907436,0.0
8.0,35.0,-0.00557539583863724,0.0
8.0,36.0,-0.007085852065486656,0.0
8.0,37.0,-0.005391403912207036,0.0
8.0,38.0,-0.003183083013979371,0.0
8.0,39.0,-0.001191476912725878,0.0
8.0,40.0,0.0018781716688344,0.0
8.0,41.0,0.005290383098180895,0.0
8.0,42.0,0.006209275696612457,0.0
8.0,43.0,0.004280646443549769,0.0
8.0,44.0,0.002095390826307462,0.0
8.0,45.0,0.0003620456543758465,0.0
8.0,46.0,-0.002223355616234344,0.0
8.0,47.0,-0.005122435831065714,0.0
8.0,48.0,-0.005582314438428325,0.0
8.0,49.0,-0.003343430615663594,0.0
8.0,50.0,-0.001177338981766766,0.0
8.0,51.0,0.0002265379489356577,0.0
8.0,52.0,0.002405433077520402,0.0
8.0,53.0,0.005062299265061732,0.0
8.0,54.0,0.005084132982141119,0.0
8.0,55.0,0.002325688702298163,0.0
8.0,56.0,0.0002715788138484043,0.0
8.0,57.0,-0.0004665746231176988,0.0
8.0,58.0,-0.002214938591065976,0.0
8.0,59.0,-0.005395798586241896,0.0
8.0,60.0,-0.003532803284501708,0.0
9.0,9.0,0.64043251344297,0.0
9.0,10.0,0.1179492202534985,0.0
9.0,11.0,0.04653474606542943,0.0
9.0,12.0,-0.005015604627617725,0.0
9.0,13.0,-0.0212866898595736,0.0
9.0,14.0,-0.02013730639195621,0.0
9.0,15.0,-0.01685244173858567,0.0
9.0,16.0,-0.01075578442377504,0.0
9.0,17.0,-0.001740102536291771,0.0
9.0,18.0,0.005675208085374498,0.0
9.0,19.0,0.008227181394704528,0.0
9.0,20.0,0.0080692416325322,0.0
9.0,21.0,0.006874999715919416,0.0
9.0,22.0,0.003540877536143473,0.0
9.0,23.0,-0.001213702086582696,0.0
9.0,24.0,-0.004581983471078,0.0
9.0,25.0,-0.00524012848692262,0.0
9.0,26.0,-0.004696735638311753,0.0
9.0,27.0,-0.003639967035562071,0.0
9.0,28.0,-0.00123421573417312,0.0
9.0,29.0,0.001946052861310537,0.0
9.0,30.0,0.003883731032635066,0.0
9.0,31.0,0.003834197594585545,0.0
9.0,32.0,0.003068062410995524,0.0
9.0,33.0,0.002066087858327429,0.0
9.0,34.0,0.0001607156665989812,0.0
9.0,35.0,-0.002201752037077133,0.0
9.0,36.0,-0.003402955790401696,0.0
9.0,37.0,-0.002961951252382101,0.0
9.0,38.0,-0.002066673486312238,0.0
9.0,39.0,-0.001131684912279938,0.0
9.0,40.0,0.0004431136789819973,0.0
9.0,41.0,0.002309133462284707,0.0
9.0,42.0,0.003046663408026402,0.0
9.0,43.0,0.002324974404709327,0.0
9.0,44.0,0.001349067205333901,0.0
9.0,45.0,0.0005069289274322953,0.0
9.0,46.0,-0.0008178946037603525,0.0
9.0,47.0,-0.002365293450742752,0.0
9.0,48.0,-0.002765066566020669,0.0
9.0,49.0,-0.001786384461585237,0.0
9.0,50.0,-0.0007641735040864145,0.0
9.0,51.0,-6.68717782223226e-05,0.0
9.0,52.0,0.001042266146653621,0.0
9.0,53.0,0.002416491980071656,0.0
9.0,54.0,0.002518870931880284,0.0
9.0,55.0,0.00121216354962158,0.0
9.0,56.0,0.0002133767589194011,0.0
9.0,57.0,-0.0001632108296520154,0.0
9.0,58.0,-0.001045179893674415,0.0
9.0,59.0,-0.002630062872043184,0.0
9.0,60.0,-0.001740412961147464,0.0
10.0,10.0,0.6553801609079156,0.0
10.0,11.0,0.1139919692297509,0.0
10.0,12.0,0.05307052169647157,0.0
10.0,13.0,0.00250296106645668,0.0
10.0,14.0,-0.01806636719821593,0.0
10.0,15.0,-0.01879524144677732,0.0
10.0,16.0,-0.01396534181831083,0.0
10.0,17.0,-0.009655384155831172,0.0
10.0,18.0,-0.004525455000951962,0.0
10.0,19.0,0.001361896044890965,0.0
10.0,20.0,0.005405188266456773,0.0
10.0,21.0,0.006352486309500203,0.0
10.0,22.0,0.005088502726646983,0.0
10.0,23.0,0.003192937646114706,0.0
10.0,24.0,0.001022883347761662,0.0
10.0,25.0,-0.001221666068522939,0.0
10.0,26.0,-0.002834097504999273,0.0
10.0,27.0,-0.003210068526229425,0.0
10.0,28.0,-0.002460618649090041,0.0
10.0,29.0,-0.001298752963179907,0.0
10.0,30.0,-9.284564849982968e-05,0.0
10.0,31.0,0.001004212784692783,0.0
10.0,32.0,0.001757195471338649,0.0
10.0,33.0,0.001857262930014105,0.0
10.0,34.0,0.001297274834172172,0.0
10.0,35.0,0.0004951918569386847,0.0
10.0,36.0,-0.0002421882109981892,0.0
10.0,37.0,-0.0008066385456098673,0.0
10.0,38.0,-0.001150412568360939,0.0
10.0,39.0,-0.001116163379212853,0.0
10.0,40.0,-0.0006702736633273878,0.0
10.0,41.0,-8.82847256467315e-05,0.0
10.0,42.0,0.0003698246325129358,0.0
10.0,43.0,0.0006278565802500359,0.0
10.0,44.0,0.0007436034441514624,0.0
10.0,45.0,0.0006472784831907066,0.0
10.0,46.0,0.0002905161222095181,0.0
10.0,47.0,-0.0001378461732857277,0.0
10.0,48.0,-0.000404607800114538,0.0
10.0,49.0,-0.0004565137334401302,0.0
10.0,50.0,-0.0004342054714032432,0.0
10.0,51.0,-0.0003216304094120006,0.0
10.0,52.0,-4.613664304627712e-05,0.0
10.0,53.0,0.0002695614507776769,0.0
10.0,54.0,0.0003875038193117139,0.0
10.0,55.0,0.0002740000977492716,0.0
10.0,56.0,0.0001733782260540825,0.0
10.0,57.0,9.309717899003028e-05,0.0
10.0,58.0,-0.0001010958430352199,0.0
10.0,59.0,-0.00037218013230886,0.0
10.0,60.0,-0.0002649587245481352,0.0
11.0,11.0,0.6439472749540762,0.0
11.0,12.0,0.1143884386960513,0.0
11.0,13.0,0.04891558369197183,0.0
11.0,14.0,-0.0007364002317122668,0.0
11.0,15.0,-0.01860913956740997,0.0
11.0,16.0,-0.0180828968837068,0.0
11.0,17.0,-0.01479348548314813,0.0
11.0,18.0,-0.01105882873875969,0.0
11.0,19.0,-0.004946832864821967,0.0
11.0,20.0,0.00132731574934625,0.0
11.0,21.0,0.004985725306647125,0.0
11.0,22.0,0.006029549803438826,0.0
11.0,23.0,0.005916318808810003,0.0
11.0,24.0,0.004566462373801448,0.0
11.0,25.0,0.001908090786783353,0.0
11.0,26.0,-0.0007542253003308903,0.0
11.0,27.0,-0.002391306537903051,0.0
11.0,28.0,-0.003122443152061284,0.0
11.0,29.0,-0.003324364534561621,0.0
11.0,30.0,-0.002625452059347952,0.0
11.0,31.0,-0.001059661970186679,0.0
11.0,32.0,0.0004707300925253602,0.0
11.0,33.0,0.001406305074652859,0.0
11.0,34.0,0.00193791318813324,0.0
11.0,35.0,0.002207121593347677,0.0
11.0,36.0,0.001787721575237822,0.0
11.0,37.0,0.0007109509948892786,0.0
11.0,38.0,-0.0003090014776085337,0.0
11.0,39.0,-0.0009126158386087548,0.0
11.0,40.0,-0.001333011991174482,0.0
11.0,41.0,-0.001631901941253542,0.0
11.0,42.0,-0.001360561114132172,0.0
11.0,43.0,-0.000539808294912632,0.0
11.0,44.0,0.0002057858725711129,0.0
11.0,45.0,0.0006205898847827962,0.0
11.0,46.0,0.0009783392991203428,0.0
11.0,47.0,0.001311085521492884,0.0
11.0,48.0,0.001128165221353602,0.0
11.0,49.0,0.0004421553524469811,0.0
11.0,50.0,-0.0001392374686137098,0.0
11.0,51.0,-0.0004214200666913432,0.0
11.0,52.0,-0.0007418147963062083,0.0
11.0,53.0,-0.001136003379609229,0.0
11.0,54.0,-0.001000639176151581,0.0
11.0,55.0,-0.0003500372647602532,0.0
11.0,56.0,0.0001125302588443396,0.0
11.0,57.0,0.0002337766799589917,0.0
11.0,58.0,0.0005158902881039672,0.0
11.0,59.0,0.001110234213548938,0.0
11.0,60.0,0.0007007489285353696,0.0
12.0,12.0,0.6635411771565678,0.0
12.0,13.0,0.1091694969690191,0.0
12.0,14.0,0.05169113813915432,0.0
12.0,15.0,0.004236131061981202,0.0
12.0,16.0,-0.01827022240880873,0.0
12.0,17.0,-0.02285127676526188,0.0
12.0,18.0,-0.01890975678598013,0.0
12.0,19.0,-0.01277874253128092,0.0
12.0,20.0,-0.007088805653156753,0.0
12.0,21.0,-0.0008564917674822258,0.0
12.0,22.0,0.005504671687828875,0.0
12.0,23.0,0.009523572731463436,0.0
12.0,24.0,0.009285792570116393,0.0
12.0,25.0,0.006353444189264592,0.0
12.0,26.0,0.003399658863048652,0.0
12.0,27.0,0.0003898276601493538,0.0
12.0,28.0,-0.003249255088855595,0.0
12.0,29.0,-0.006123049450692041,0.0
12.0,30.0,-0.006233038180275601,0.0
12.0,31.0,-0.004190092185824613,0.0
12.0,32.0,-0.002081702348724939,0.0
12.0,33.0,-9.090426038252062e-05,0.0
12.0,34.0,0.002464121876648157,0.0
12.0,35.0,0.004688577591655373,0.0
12.0,36.0,0.004800375224766603,0.0
12.0,37.0,0.003094496873865771,0.0
12.0,38.0,0.001363087649193881,0.0
12.0,39.0,-0.0001331692639661269,0.0
12.0,40.0,-0.00211265548811589,0.0
12.0,41.0,-0.003953354937080521,0.0
12.0,42.0,-0.003998526841200567,0.0
12.0,43.0,-0.002407390552994132,0.0
12.0,44.0,-0.0008714522617790313,0.0
12.0,45.0,0.0003076787661344264,0.0
12.0,46.0,0.001924766093800163,0.0
