n1,n2,Re,Im
3.0,57.0,0.0006831256067142878,0.0
3.0,58.0,0.00109918306322333,0.0
3.0,59.0,0.001899327827573253,0.0
3.0,60.0,0.001099439633303115,0.0
3.0,61.0,0.0008315712787705258,0.0
3.0,62.0,0.001316174553736406,0.0
3.0,63.0,0.0008315486767566733,0.0
3.0,64.0,0.0005191391098063034,0.0
3.0,65.0,0.0008472751579287543,0.0
3.0,66.0,0.0005189777927092119,0.0
3.0,67.0,8.82128977631545e-05,0.0
3.0,68.0,0.0002149033617003142,0.0
3.0,69.0,8.827467814771529e-05,0.0
3.0,70.0,-0.0005882157509860686,0.0
3.0,71.0,-0.001018264795209035,0.0
3.0,72.0,-0.0005883104070000721,0.0
3.0,73.0,-0.0008591522127013059,0.0
3.0,74.0,-0.001473664428560697,0.0
3.0,75.0,-0.0008591853853144972,0.0
3.0,76.0,-0.000631635696241311,0.0
3.0,77.0,-0.000987654483690712,0.0
3.0,78.0,-0.0006316922432238578,0.0
3.0,79.0,-0.0004056036776591109,0.0
3.0,80.0,-0.0006758098144822011,0.0
3.0,81.0,-0.0004054437205430663,0.0
3.0,82.0,-3.098413704333135e-05,0.0
3.0,83.0,-0.0001074998397175664,0.0
3.0,84.0,-3.092828714818289e-05,0.0
3.0,85.0,0.0005373537277662065,0.0
3.0,86.0,0.0009403025452904244,0.0
3.0,87.0,0.0005373764595935444,0.0
3.0,88.0,0.000707926145352256,0.0
3.0,89.0,0.001205965921018596,0.0
3.0,90.0,0.0007079331951110646,0.0
3.0,91.0,0.0004994874273796371,0.0
3.0,92.0,0.0007681328578308975,0.0
3.0,93.0,0.0004993693362029589,0.0
3.0,94.0,0.0003357438422686301,0.0
3.0,95.0,0.0005750219882529977,0.0
3.0,96.0,0.0003356785443258614,0.0
3.0,97.0,-1.034340242427183e-05,0.0
3.0,98.0,3.202975591454055e-05,0.0
3.0,99.0,-1.022838283294404e-05,0.0
3.0,100.0,-0.0005162452095759729,0.0
3.0,101.0,-0.0009165453711480093,0.0
3.0,102.0,-0.0005163945977448753,0.0
3.0,103.0,-0.0005976526687240972,0.0
3.0,104.0,-0.001009502608194389,0.0
3.0,105.0,-0.0005978531647581993,0.0
3.0,106.0,-0.0003901374458702157,0.0
3.0,107.0,-0.000578428456103554,0.0
3.0,108.0,-0.0003901130035332498,0.0
3.0,109.0,-0.0002952709331602095,0.0
3.0,110.0,-0.0005285308198860049,0.0
3.0,111.0,-0.0002954720995166621,0.0
3.0,112.0,4.2135903873727e-05,0.0
3.0,113.0,2.589300269797371e-05,0.0
3.0,114.0,4.190463755291331e-05,0.0
3.0,115.0,0.0005125390688073652,0.0
3.0,116.0,0.0009892238808592243,0.0
3.0,117.0,0.0005123501039142111,0.0
3.0,118.0,0.0003406741047146371,0.0
3.0,119.0,0.0006845744340280972,0.0
3.0,120.0,0.0003398651371947724,0.0
4.0,4.0,0.8948919932315449,0.0
4.0,5.0,0.05272901293489831,0.0
4.0,6.0,0.02537780319606172,0.0
4.0,7.0,0.01860281302412825,0.0
4.0,8.0,0.03919001795388547,0.0
4.0,9.0,0.01839887923773048,0.0
4.0,10.0,0.0002288243822652549,0.0
4.0,11.0,0.001488821609120472,0.0
4.0,12.0,0.0001614824077389183,0.0
4.0,13.0,-0.009408211512471993,0.0
4.0,14.0,-0.01761311420933367,0.0
4.0,15.0,-0.00938843559576075,0.0
4.0,16.0,-0.007298692424245217,0.0
4.0,17.0,-0.01232272511675312,0.0
4.0,18.0,-0.007269563213153665,0.0
4.0,19.0,-0.004136898189104169,0.0
4.0,20.0,-0.00648774048050684,0.0
4.0,21.0,-0.004124885427036907,0.0
4.0,22.0,-0.002150605701323286,0.0
4.0,23.0,-0.004047050515265274,0.0
4.0,24.0,-0.002149148362032193,0.0
4.0,25.0,0.001347020515758234,0.0
